X,x,fecha
1339,consumo,21_1
1340,baja,21_1
1341,bienes,21_1
1342,industriales,21_1
1343,solo,21_1
1344,precios,21_1
1345,productos,21_1
1346,ganaderia,21_1
1347,comportan,21_1
1348,precios,21_1
1349,ipm,21_1
1350,finalizo,21_1
1351,incremento,21_1
1352,doce,21_1
1353,desagregado,21_1
1354,categorias,21_1
1355,ipm,21_1
1356,produc,21_1
1357,tos,21_1
1358,nacionales,21_1
1359,mostro,21_1
1360,crecimiento,21_1
1361,productos,21_1
1362,importados,21_1
1363,resultado,21_1
1364,final,21_1
1365,indicadores,21_1
1366,banco,21_1
1367,precios,21_1
1368,relevancia,21_1
1369,trayectoria,21_1
1370,precio,21_1
1371,petroleo,21_1
1372,cambio,21_1
1373,productos,21_1
1374,importados,21_1
1375,precios,21_1
1376,refinacion,21_1
1377,combustibles,21_1
1378,cobre,21_1
1379,productos,21_1
1380,nacio,21_1
1381,politica,21_1
1382,monetaria,21_1
1383,nales,21_1
1384,efecto,21_1
1385,ambos,21_1
1386,casos,21_1
1387,componente,21_1
1388,productos,21_1
1389,mine,21_1
1390,crb,21_1
1391,desagregado,21_1
1392,ros,21_1
1393,agrupa,21_1
1394,precios,21_1
1395,mostro,21_1
1396,incrementos,21_1
1397,anuales,21_1
1398,superiores,21_1
1399,agregado,21_1
1400,productos,21_1
1401,nacionales,21_1
1402,energia,21_1
1403,productos,21_1
1404,importados,21_1
1405,bien,21_1
1406,ipm,21_1
1407,anoto,21_1
1408,incremento,21_1
1409,superior,21_1
1410,ipc,21_1
1411,vincu,21_1
1412,alimentos,21_1
1413,ambos,21_1
1414,debil,21_1
1415,incrementos,21_1
1416,ipm,21_1
1417,respon,21_1
1418,den,21_1
1419,movimientos,21_1
1420,precios,21_1
1421,necesariamente,21_1
1422,traspasa,21_1
1423,bienes,21_1
1424,industriales,21_1
1425,tendencia,21_1
1426,inflacionaria,21_1
1427,economia,21_1
1428,d,21_1
1429,hs,21_1
1430,d,21_1
1431,hs,21_1
1432,lf,21_1
1433,hecho,21_1
1434,incremento,21_1
1435,ipm,21_1
1436,ubique,21_1
1437,ipc,21_1
1438,significa,21_1
1439,exista,21_1
1440,presion,21_1
1441,latente,21_1
1442,inflacion,21_1
1443,precios,21_1
1444,presionan,21_1
1445,ipm,21_1
1446,necesariamente,21_1
1447,poseen,21_1
1448,contrapar,21_1
1449,tida,21_1
1450,directa,21_1
1451,ipc,21_1
1452,cobre,21_1
1453,traspaso,21_1
1454,consumidor,21_1
1455,mayores,21_1
1456,precios,21_1
1457,ipm,21_1
1458,nacional,21_1
1459,importado,21_1
1460,variacion,21_1
1461,porcentual,21_1
1462,respecto,21_1
1463,atenuados,21_1
1464,operacion,21_1
1465,mecanismos,21_1
1466,estabilizacion,21_1
1467,ocurre,21_1
1468,precios,21_1
1469,combustibles,21_1
1470,operacion,21_1
1471,fepp,21_1
1472,debe,21_1
1473,recalcar,21_1
1474,vinculo,21_1
1475,ipm,21_1
1476,ipc,21_1
1477,debil,21_1
1478,alla,21_1
1479,factores,21_1
1480,comunes,21_1
1481,afectan,21_1
1482,ambos,21_1
1483,indices,21_1
1484,estima,21_1
1485,grado,21_1
1486,correspondencia,21_1
1487,articulos,21_1
1488,ipm,21_1
1489,importado,21_1
1490,supera,21_1
1491,general,21_1
1492,conformado,21_1
1493,precios,21_1
1494,bien,21_1
1495,estables,21_1
1496,ejercicio,21_1
1497,calculo,21_1
1498,consi,21_1
1499,ipm,21_1
1500,deren,21_1
1501,solo,21_1
1502,precios,21_1
1503,ipm,21_1
1504,contrapartida,21_1
1505,ipc,21_1
1506,arroja,21_1
1507,incremento,21_1
1508,precios,21_1
1509,mayoristas,21_1
1510,similar,21_1
1511,ipcx,21_1
1512,ello,21_1
1513,indica,21_1
1514,incrementos,21_1
1515,muestra,21_1
1516,ipm,21_1
1517,actualidad,21_1
1518,responden,21_1
1519,movi,21_1
1520,mientos,21_1
1521,precios,21_1
1522,necesariamente,21_1
1523,traspasados,21_1
1524,ten,21_1
1525,ipm,21_1
1526,nacional,21_1
1527,dencia,21_1
1528,inflacionaria,21_1
1529,economia,21_1
1530,ejemplo,21_1
1531,ello,21_1
1532,pese,21_1
1533,precios,21_1
1534,comunes,21_1
1535,ambos,21_1
1536,indices,21_1
1537,afectados,21_1
1538,xo,21_1
1539,xo,21_1
1540,xo,21_1
1541,xo,21_1
1542,evolucion,21_1
1543,cambio,21_1
1544,presiones,21_1
1545,asociadas,21_1
1546,instituto,21_1
1547,nacional,21_1
1548,reflejan,21_1
1549,forma,21_1
1550,inmediata,21_1
1551,completa,21_1
1552,ipm,21_1
1553,productos,21_1
1554,impor,21_1
1555,tados,21_1
1556,siempre,21_1
1557,incorporadas,21_1
1558,prontitud,21_1
1559,precios,21_1
1560,consumidor,21_1
1561,ipm,21_1
1562,exhibe,21_1
1563,grado,21_1
1564,significativo,21_1
1565,volatilidad,21_1
1566,refleja,21_1
1567,forma,21_1
1568,equivalente,21_1
1569,ipc,21_1
1570,perspectiva,21_1
1571,escenario,21_1
1572,trayectoria,21_1
1573,precios,21_1
1574,mayoristas,21_1
1575,variaciones,21_1
1576,moderadas,21_1
1577,medida,21_1
1578,cambio,21_1
1579,precio,21_1
1580,petroleo,21_1
1581,mantengan,21_1
1582,estables,21_1
1583,niveles,21_1
1584,actuales,21_1
1585,inflacion,21_1
1586,presentara,21_1
1587,aumento,21_1
1588,precio,21_1
1589,combustibles,21_1
1590,precios,21_1
1591,combustibles,21_1
1592,productos,21_1
1593,alimentos,21_1
1594,perecibles,21_1
1595,comportamiento,21_1
1596,volatil,21_1
1597,corto,21_1
1598,incide,21_1
1599,forma,21_1
1600,importante,21_1
1601,inflacion,21_1
1602,medida,21_1
1603,ipc,21_1
1604,agregado,21_1
1605,casi,21_1
1606,inflacion,21_1
1607,acumulada,21_1
1608,fruto,21_1
1609,impacto,21_1
1610,directo,21_1
1611,mayores,21_1
1612,precios,21_1
1613,productos,21_1
1614,efectos,21_1
1615,indirectos,21_1
1616,costo,21_1
1617,servicios,21_1
1618,transporte,21_1
1619,bien,21_1
1620,evolucion,21_1
1621,precio,21_1
1622,petroleo,21_1
1623,altamente,21_1
1624,volatil,21_1
1625,afectada,21_1
1626,modificaciones,21_1
1627,produccion,21_1
1628,descensos,21_1
1629,inventarios,21_1
1630,conflictos,21_1
1631,armados,21_1
1632,sinnumero,21_1
1633,sucesos,21_1
1634,adicionales,21_1
1635,estima,21_1
1636,futuro,21_1
1637,mantendria,21_1
1638,niveles,21_1
1639,cercanos,21_1
1640,actuales,21_1
1641,precios,21_1
1642,precio,21_1
1643,futuro,21_1
1644,petroleo,21_1
1645,mediano,21_1
1646,espera,21_1
1647,precios,21_1
1648,internos,21_1
1649,combusti,21_1
1650,treinta,21_1
1651,bles,21_1
1652,muestren,21_1
1653,comportamiento,21_1
1654,coherente,21_1
1655,trayectoria,21_1
1656,barril,21_1
1657,precio,21_1
1658,internacional,21_1
1659,petroleo,21_1
1660,entrada,21_1
1661,vigencia,21_1
1662,nuevo,21_1
1663,mecanismo,21_1
1664,operacion,21_1
1665,fepp,21_1
1666,junto,21_1
1667,paulatino,21_1
1668,agotamiento,21_1
1669,recursos,21_1
1670,provoco,21_1
1671,alinea,21_1
1672,miento,21_1
1673,rapido,21_1
1674,precios,21_1
1675,internos,21_1
1676,precios,21_1
1677,externos,21_1
1678,combustibles,21_1
1679,evolucion,21_1
1680,futura,21_1
1681,precios,21_1
1682,internos,21_1
1683,com,21_1
1684,bustibles,21_1
1685,dificil,21_1
1686,anticipar,21_1
1687,encuentra,21_1
1688,estrechamente,21_1
1689,ligada,21_1
1690,precio,21_1
1691,internacional,21_1
1692,crudo,21_1
1693,mo,21_1
1694,perspectivas,21_1
1695,mencionadas,21_1
1696,senalan,21_1
1697,descenso,21_1
1698,gradual,21_1
1699,precio,21_1
1700,barril,21_1
1701,petroleo,21_1
1702,ubicandolo,21_1
1703,du,21_1
1704,d,21_1
1705,xo,21_1
1706,hs,21_1
1707,ry,21_1
1708,p,21_1
1709,p,21_1
1710,impuestos,21_1
1711,indirectos,21_1
1712,cmyk,21_1
1713,cuanto,21_1
1714,impuestos,21_1
1715,indirectos,21_1
1716,aumento,21_1
1717,vez,21_1
1718,impuesto,21_1
1719,especifico,21_1
1720,gasolina,21_1
1721,au,21_1
1722,mento,21_1
1723,impuesto,21_1
1724,utm,21_1
1725,metro,21_1
1726,cubico,21_1
1727,significo,21_1
1728,litro,21_1
1729,contrapartida,21_1
1730,contar,21_1
1731,fecha,21_1
1732,aran,21_1
1733,cel,21_1
1734,basico,21_1
1735,reducido,21_1
1736,punto,21_1
1737,porcentual,21_1
1738,quedando,21_1
1739,ambos,21_1
1740,cambios,21_1
1741,incorporados,21_1
1742,proyecciones,21_1
1743,anteriores,21_1
1744,informes,21_1
1745,inflacion,21_1
1746,bienes,21_1
1747,servicios,21_1
1748,transables,21_1
1749,edicion,21_1
1750,ultima,21_1
1751,infor,21_1
1752,macion,21_1
1753,disponible,21_1
1754,indicador,21_1
1755,inflacion,21_1
1756,sector,21_1
1757,ipcn,21_1
1758,incremento,21_1
1759,punto,21_1
1760,porcentual,21_1
1761,tasa,21_1
1762,variacion,21_1
1763,llegando,21_1
1764,mostraba,21_1
1765,variacion,21_1
1766,contraposicion,21_1
1767,ocurrido,21_1
1768,inflacion,21_1
1769,transables,21_1
1770,indicador,21_1
1771,ajustado,21_1
1772,grupo,21_1
1773,ipcnx,21_1
1774,mostrado,21_1
1775,aumento,21_1
1776,incluso,21_1
1777,superior,21_1
1778,situandose,21_1
1779,luego,21_1
1780,registrar,21_1
1781,ipcn,21_1
1782,ipcnx,21_1
1783,variacion,21_1
1784,porcentual,21_1
1785,respecto,21_1
1786,explicacion,21_1
1787,hecho,21_1
1788,proviene,21_1
1789,efectos,21_1
1790,diversos,21_1
1791,pre,21_1
1792,cios,21_1
1793,regulados,21_1
1794,precio,21_1
1795,petroleo,21_1
1796,cam,21_1
1797,bio,21_1
1798,afecto,21_1
1799,tarifas,21_1
1800,transporte,21_1
1801,mecanismos,21_1
1802,ipcn,21_1
1803,reajuste,21_1
1804,establecidos,21_1
1805,telefonia,21_1
1806,electricidad,21_1
1807,ipcnx,21_1
1808,servicios,21_1
1809,tarifas,21_1
1810,reguladas,21_1
1811,menciono,21_1
1812,importante,21_1
1813,crecimiento,21_1
1814,inflacion,21_1
1815,transables,21_1
1816,provino,21_1
1817,mayores,21_1
1818,precios,21_1
1819,registra,21_1
1820,ron,21_1
1821,servicios,21_1
1822,regulados,21_1
1823,efecto,21_1
1824,tasa,21_1
1825,crecimiento,21_1
1826,xo,21_1
1827,xo,21_1
1828,xo,21_1
1829,xo,21_1
1830,precios,21_1
1831,grupo,21_1
1832,llego,21_1
1833,fuentes,21_1
1834,instituto,21_1
1835,nacional,21_1
1836,banco,21_1
1837,servicio,21_1
1838,tarifa,21_1
1839,regulada,21_1
1840,incremento,21_1
1841,presento,21_1
1842,largo,21_1
1843,locomocion,21_1
1844,colectiva,21_1
1845,mecanismo,21_1
1846,reajuste,21_1
1847,tarifa,21_1
1848,servicio,21_1
1849,cuatro,21_1
1850,elementos,21_1
1851,cuales,21_1
1852,posee,21_1
1853,ponderacion,21_1
1854,costo,21_1
1855,reposicion,21_1
1856,maquinaria,21_1
1857,politica,21_1
1858,monetaria,21_1
1859,depende,21_1
1860,casi,21_1
1861,completo,21_1
1862,evolucion,21_1
1863,cambio,21_1
1864,siguen,21_1
1865,orden,21_1
1866,importancia,21_1
1867,costo,21_1
1868,mano,21_1
1869,obra,21_1
1870,calcula,21_1
1871,ine,21_1
1872,precio,21_1
1873,petroleo,21_1
1874,diesel,21_1
1875,costo,21_1
1876,neumaticos,21_1
1877,evolucion,21_1
1878,factores,21_1
1879,junto,21_1
1880,entrada,21_1
1881,vigencia,21_1
1882,sistema,21_1
1883,cobradores,21_1
1884,automaticos,21_1
1885,acuerdos,21_1
1886,gremios,21_1
1887,gobierno,21_1
1888,tradujeron,21_1
1889,incremento,21_1
1890,tarifa,21_1
1891,servi,21_1
1892,cio,21_1
1893,equivalente,21_1
1894,reajuste,21_1
1895,modo,21_1
1896,ejercicio,21_1
1897,estima,21_1
1898,incrementos,21_1
1899,solos,21_1
1900,orden,21_1
1901,costo,21_1
1902,reposicion,21_1
1903,cambio,21_1
1904,petroleo,21_1
1905,diesel,21_1
1906,provocan,21_1
1907,reajustes,21_1
1908,adicionales,21_1
1909,tarifa,21_1
1910,servicio,21_1
1911,ello,21_1
1912,equivale,21_1
1913,aumentos,21_1
1914,vez,21_1
1915,aproximadamente,21_1
1916,cambio,21_1
1917,cerca,21_1
1918,petroleo,21_1
1919,diesel,21_1
1920,inmediato,21_1
1921,espera,21_1
1922,incrementos,21_1
1923,adicionales,21_1
1924,servicio,21_1
1925,toda,21_1
1926,vez,21_1
1927,espera,21_1
1928,precio,21_1
1929,internacional,21_1
1930,petroleo,21_1
1931,ubique,21_1
1932,debajo,21_1
1933,exhibio,21_1
1934,ello,21_1
1935,descienda,21_1
1936,precio,21_1
1937,interno,21_1
1938,combustibles,21_1
1939,sumado,21_1
1940,escenario,21_1
1941,supone,21_1
1942,cambio,21_1
1943,permanecera,21_1
1944,estable,21_1
1945,horizonte,21_1
1946,proyeccion,21_1
1947,produjo,21_1
1948,reajuste,21_1
1949,tarifas,21_1
1950,elec,21_1
1951,tricidad,21_1
1952,ello,21_1
1953,sumo,21_1
1954,aumento,21_1
1955,precios,21_1
1956,descomposicion,21_1
1957,inflacion,21_1
1958,nudo,21_1
1959,compensada,21_1
1960,reduccion,21_1
1961,transables,21_1
1962,precios,21_1
1963,distribucion,21_1
1964,definitiva,21_1
1965,causo,21_1
1966,descenso,21_1
1967,variacion,21_1
1968,porcentual,21_1
1969,respecto,21_1
1970,tarifas,21_1
1971,residenciales,21_1
1972,ello,21_1
1973,tarifas,21_1
1974,anotaron,21_1
1975,incremento,21_1
1976,inmediato,21_1
1977,anticipa,21_1
1978,evento,21_1
1979,importante,21_1
1980,relacionado,21_1
1981,costo,21_1
1982,servicio,21_1
1983,electrico,21_1
1984,nueva,21_1
1985,revision,21_1
1986,precios,21_1
1987,transporte,21_1
1988,generacion,21_1
1989,efectuada,21_1
1990,servicios,21_1
1991,personales,21_1
1992,evolucion,21_1
1993,cambio,21_1
1994,precio,21_1
1995,petroleo,21_1
1996,provoco,21_1
1997,reajustes,21_1
1998,tarifas,21_1
1999,servicios,21_1
2000,publicos,21_1
2001,mostraran,21_1
2002,aumentos,21_1
2003,encima,21_1
2004,tendencia,21_1
2005,inflacionaria,21_1
2006,servicios,21_1
2007,basicos,21_1
2008,xo,21_1
2009,xo,21_1
2010,xo,21_1
2011,xo,21_1
2012,xo,21_1
2013,banco,21_1
2014,servicios,21_1
2015,personales,21_1
2016,servicios,21_1
2017,personales,21_1
2018,finalizaron,21_1
2019,incremento,21_1
2020,anotando,21_1
2021,pequena,21_1
2022,aceleracion,21_1
2023,compor,21_1
2024,tamiento,21_1
2025,congruente,21_1
2026,trayectoria,21_1
2027,salarios,21_1
2028,nominales,21_1
2029,punto,21_1
2030,pese,21_1
2031,niveles,21_1
2032,desempleo,21_1
2033,imperantes,21_1
2034,recien,21_1
2035,terminado,21_1
2036,salarios,21_1
2037,nominales,21_1
2038,igualmente,21_1
2039,mostra,21_1
2040,ron,21_1
2041,producto,21_1
2042,mecanismos,21_1
2043,indizacion,21_1
2044,anticipan,21_1
2045,mayores,21_1
2046,presiones,21_1
2047,inflacionarias,21_1
2048,producto,21_1
2049,hecho,21_1
2050,precio,21_1
2051,relativo,21_1
2052,perecibles,21_1
2053,ipc,21_1
2054,costo,21_1
2055,laboral,21_1
2056,unitario,21_1
2057,crecido,21_1
2058,gracias,21_1
2059,importante,21_1
2060,incremento,21_1
2061,productividad,21_1
2062,media,21_1
2063,trabajo,21_1
2064,productos,21_1
2065,perecibles,21_1
2066,precios,21_1
2067,productos,21_1
2068,perecibles,21_1
2069,mostraron,21_1
2070,especial,21_1
2071,di,21_1
2072,ciembre,21_1
2073,descenso,21_1
2074,estacionalidad,21_1
2075,habitual,21_1
2076,ultima,21_1
2077,esperan,21_1
2078,cambios,21_1
2079,significativos,21_1
2080,tendencia,21_1
2081,esperandose,21_1
2082,comportamiento,21_1
2083,estacional,21_1
2084,perecibles,21_1
2085,repita,21_1
2086,temporada,21_1
2087,qh,21_1
2088,du,21_1
2089,d,21_1
2090,xo,21_1
2091,hs,21_1
2092,ry,21_1
2093,instituto,21_1
2094,nacional,21_1
2095,precios,21_1
2096,perspectivas,21_1
2097,cuatrimestre,21_1
2098,estima,21_1
2099,cuatrimestre,21_1
2100,inflacion,21_1
2101,medida,21_1
2102,ipc,21_1
2103,mostrara,21_1
2104,descenso,21_1
2105,explicado,21_1
2106,parcialmente,21_1
2107,desaparicion,21_1
2108,atenuacion,21_1
2109,incrementos,21_1
2110,precios,21_1
2111,verificaron,21_1
2112,lapso,21_1
2113,recien,21_1
2114,concluido,21_1
2115,efecto,21_1
2116,cam,21_1
2117,bio,21_1
2118,comparacion,21_1
2119,contribuira,21_1
2120,caida,21_1
2121,inflacion,21_1
2122,sentido,21_1
2123,opuesto,21_1
2124,operan,21_1
2125,precios,21_1
2126,servicios,21_1
2127,reajustan,21_1
2128,basados,21_1
2129,inflacion,21_1
2130,pasada,21_1
2131,ejemplo,21_1
2132,servicios,21_1
2133,educacion,21_1
2134,escolar,21_1
2135,superior,21_1
2136,regularmente,21_1
2137,reajustan,21_1
2138,tarifas,21_1
2139,basados,21_1
2140,inflacion,21_1
2141,resultado,21_1
2142,inflacion,21_1
2143,reajustes,21_1
2144,ma,21_1
2145,yores,21_1
2146,mes,21_1
2147,observara,21_1
2148,incremento,21_1
2149,inflacion,21_1
2150,presume,21_1
2151,pasajero,21_1
2152,respecto,21_1
2153,deseable,21_1
2154,mecanismos,21_1
2155,reajustabilidad,21_1
2156,servicios,21_1
2157,tarifas,21_1
2158,evolucionen,21_1
2159,formulas,21_1
2160,corporen,21_1
2161,trayectoria,21_1
2162,esperada,21_1
2163,inflacion,21_1
2164,actual,21_1
2165,escenario,21_1
2166,estabilidad,21_1
2167,precios,21_1
2168,incorpora,21_1
2169,metas,21_1
2170,inflacion,21_1
2171,hori,21_1
2172,zonte,21_1
2173,amplio,21_1
2174,tiempo,21_1
2175,junto,21_1
2176,compromiso,21_1
2177,autoridad,21_1
2178,econo,21_1
2179,mica,21_1
2180,privilegiar,21_1
2181,cumplimiento,21_1
2182,objetivos,21_1
2183,permite,21_1
2184,modificar,21_1
2185,formula,21_1
2186,calculo,21_1
2187,incorporando,21_1
2188,expectativas,21_1
2189,inflacion,21_1
2190,conveniente,21_1
2191,general,21_1
2192,diversos,21_1
2193,mecanismos,21_1
2194,determinan,21_1
2195,precios,21_1
2196,servicios,21_1
2197,tarifas,21_1
2198,reguladas,21_1
2199,vincularan,21_1
2200,fluctuaciones,21_1
2201,esperadas,21_1
2202,inflacion,21_1
2203,cuanto,21_1
2204,inflacion,21_1
2205,tendencia,21_1
2206,corto,21_1
2207,aprecian,21_1
2208,presiones,21_1
2209,inflacionarias,21_1
2210,significativas,21_1
2211,modifiquen,21_1
2212,actual,21_1
2213,trayec,21_1
2214,toria,21_1
2215,estabilidad,21_1
2216,inflacion,21_1
2217,subyacente,21_1
2218,inflacion,21_1
2219,medida,21_1
2220,ipc,21_1
2221,ubicado,21_1
2222,esperado,21_1
2223,cuatrimestre,21_1
2224,pese,21_1
2225,efecto,21_1
2226,mayores,21_1
2227,precios,21_1
2228,combustibles,21_1
2229,depreciacion,21_1
2230,nominal,21_1
2231,peso,21_1
2232,traspaso,21_1
2233,ambos,21_1
2234,factores,21_1
2235,costos,21_1
2236,servicios,21_1
2237,regulados,21_1
2238,tendencia,21_1
2239,inflacionaria,21_1
2240,presenta,21_1
2241,cambios,21_1
2242,significativos,21_1
2243,indiquen,21_1
2244,incubando,21_1
2245,presiones,21_1
2246,inflacionarias,21_1
2247,futuro,21_1
2248,infla,21_1
2249,cion,21_1
2250,debe,21_1
2251,comenzar,21_1
2252,desacelerarse,21_1
2253,tendencia,21_1
2254,continuara,21_1
2255,resto,21_1
2256,politica,21_1
2257,monetaria,21_1
2258,precios,21_1
2259,comportamiento,21_1
2260,margenes,21_1
2261,comercializacion,21_1
2262,hipotesis,21_1
2263,difundidas,21_1
2264,formacion,21_1
2265,precios,21_1
2266,mercados,21_1
2267,perfectamente,21_1
2268,competitivos,21_1
2269,consiste,21_1
2270,productores,21_1
2271,vendedores,21_1
2272,fijan,21_1
2273,precios,21_1
2274,sumando,21_1
2275,margen,21_1
2276,m,21_1
2277,markup,21_1
2278,costos,21_1
2279,marginales,21_1
2280,cm,21_1
2281,p,21_1
2282,m,21_1
2283,cm,21_1
2284,hipotesis,21_1
2285,margen,21_1
2286,idea,21_1
2287,simple,21_1
2288,util,21_1
2289,examinar,21_1
2290,comportamiento,21_1
2291,importante,21_1
2292,precios,21_1
2293,economia,21_1
2294,pues,21_1
2295,movimientos,21_1
2296,margenes,21_1
2297,pueden,21_1
2298,componente,21_1
2299,importante,21_1
2300,cambios,21_1
2301,ocurren,21_1
2302,precios,21_1
2303,margenes,21_1
2304,relacionados,21_1
2305,participacion,21_1
2306,empresas,21_1
2307,mercado,21_1
2308,grado,21_1
2309,concentracion,21_1
2310,sector,21_1
2311,concentra,21_1
2312,cion,21_1
2313,control,21_1
2314,empresas,21_1
2315,precio,21_1
2316,entonces,21_1
2317,margen,21_1
2318,margenes,21_1
2319,asociados,21_1
2320,elasticidad,21_1
2321,precio,21_1
2322,demanda,21_1
2323,producto,21_1
2324,elasticidad,21_1
2325,precio,21_1
2326,alta,21_1
2327,marge,21_1
2328,nes,21_1
2329,menores,21_1
2330,margenes,21_1
2331,pueden,21_1
2332,cambiar,21_1
2333,resultado,21_1
2334,fluctuaciones,21_1
2335,economicas,21_1
2336,ahi,21_1
2337,comprension,21_1
2338,comportamiento,21_1
2339,margenes,21_1
2340,ciclo,21_1
2341,importante,21_1
2342,prever,21_1
2343,evolucion,21_1
2344,precios,21_1
